z             LogMbh        LogL5100       LogBolEdd      W2W3          T             ba            beta           FWHMO3Core    RA(degree)        Dec(degree)      MJD        PLATE     FIBER
0.245812      7.581636      43.856800      -0.865357      2.826000      2.500000      0.736168      -1.021488      2.586000      174.61941150      13.54512080      53386      1755      082
0.180570      7.809579      44.359000      -0.591099      3.026000      3.500000      0.879706      -1.298582      2.960057      121.71712200      56.73689800      53386      1872      359
0.275871      8.333143      44.057700      -1.415963      2.877000      2.000000      0.959874      -0.107161      2.584796      122.63648490      56.85145150      53386      1872      436
0.226489      8.918095      44.154900      -1.903716      2.961000      1.000000      0.773649      -0.125780      2.673472      123.74768750      57.20489580      53386      1872      531
0.225719      8.930374      44.224200      -1.846695      2.568000      0.500000      0.564372      0.170891       3.203395      142.91268500      32.06670110      53386      1941      553
0.278771      8.034198      44.283900      -0.890818      3.089000      2.000000      0.654573      -2.081161      2.475032      178.89442610      40.06070390      53386      1970      030
0.299631      8.718471      43.935200      -1.923792      2.448000      2.500000      0.620401      -1.307858      2.877946      135.83753030      26.90310920      53387      1935      236
0.334169      9.079743      44.458700      -1.761564      2.802000      2.000000      0.832063      -1.697811      2.817302      137.35277090      27.73410080      53387      1935      509
0.139788      7.401907      43.639600      -0.902827      2.399000      1.000000      0.406590      0.149806       2.722259      147.20402690      33.23406820      53387      1945      152
0.249265      8.666630      43.842700      -1.964451      2.683000      1.500000      0.897362      -0.106153      2.663328      145.70029010      33.76932930      53387      1945      359
0.335060      8.452091      44.648800      -0.943812      2.653000      3.000000      0.961516      -1.408302      2.673262      146.38398030      34.58710060      53387      1945      380
0.238732      8.913083      44.526000      -1.527604      2.518000      2.000000      0.808369      -0.209687      2.653876      146.58693450      33.79634360      53387      1945      472
0.189548      7.877879      43.787000      -1.231399      1.493000      2.500000      0.960379      -0.068903      2.735050      179.15916360      15.08341240      53415      1762      628
0.256190      7.565158      44.101300      -0.604379      2.708000      2.500000      0.722710      -1.949111      2.622828      183.78843250      40.10487640      53415      1995      064
0.298361      8.382901      44.203700      -1.319722      2.761000      3.000000      0.687347      -1.619195      2.606688      182.17353490      40.25361000      53415      1995      225
0.321681      7.582583      44.175700      -0.547404      2.343000      2.500000      0.804610      -1.903216      2.859694      138.39957150      27.00861530      53415      2087      365
0.358024      8.312617      44.230400      -1.222738      2.653000      2.500000      0.949026      -1.486772      2.641273      174.31420870      32.46520760      53430      1974      626
0.261558      7.735680      44.231600      -0.644601      4.223000      2.000000      0.901469      0.903559       3.028518      169.75946820      31.85631080      53431      1979      373
0.187994      8.296114      43.930400      -1.506235      2.117000      1.000000      0.637765      0.887683       2.552200      192.04003690      39.64989440      53431      1985      081
0.363202      7.985183      44.645400      -0.480304      2.872000      2.500000      0.892269      -1.053383      2.699721      190.03244060      32.74943570      53431      2020      085
0.110315      8.042743      43.361700      -1.821564      2.418000      0.500000      0.592291      1.981815       2.578033      161.72528370      32.57572720      53431      2025      084
0.118044      7.586640      43.364600      -1.362561      1.999000      2.500000      0.981158      0.476542       2.419034      159.68759990      34.01721280      53431      2025      310
0.250643      8.505441      44.067700      -1.578262      2.417000      0.500000      0.725093      -0.479147      2.736984      160.77671780      34.25983010      53431      2025      440
0.167360      8.011848      43.771900      -1.380469      1.814000      1.000000      0.866174      0.819839       2.594664      157.64873000      35.94114120      53432      1973      254
0.378231      8.124769      43.950400      -1.314890      2.405000      2.500000      0.962512      -2.278810      2.520123      157.01392780      37.97354280      53432      1973      336
0.162576      7.888198      43.636700      -1.392019      1.840000      1.000000      0.570215      0.083281       2.595265      202.22803470      50.40973100      53433      1668      216
0.205917      8.247422      43.987400      -1.400543      2.593000      2.000000      0.547660      -0.155168      2.973108      150.79941880      31.54494650      53433      1949      070
0.211788      7.883347      44.401100      -0.622768      2.558000      3.000000      0.902704      -0.640482      2.825195      188.88681150      41.07921040      53433      1984      537
0.178521      7.407508      43.830800      -0.717229      2.799000      3.000000      0.919789      -0.968307      2.634124      189.77190000      41.44565220      53433      1984      609
0.334642      8.952541      44.295100      -1.797962      2.376000      1.000000      0.604554      0.125736       2.877072      149.44514340      30.50674790      53436      1950      437
0.327784      8.625471      44.265600      -1.500392      2.313000      1.500000      0.747743      -0.269763      2.542650      158.63812070      34.21013160      53436      1982      406
0.206296      7.485183      43.733700      -0.892003      2.040000      0.500000      0.630193      0.818584       2.670307      157.19840100      31.77376050      53440      1959      473
0.111328      8.517555      43.494700      -2.163375      2.325000      1.000000      0.751660      1.696451       2.784580      230.52296660      30.27893060      53442      1651      389
0.203712      8.160908      43.509700      -1.791728      1.997000      1.000000      0.827083      1.631748       2.472106      176.25430390      39.14655240      53442      1997      447
0.258596      7.639988      44.074600      -0.705908      2.539000      3.000000      0.916864      -1.964122      2.514698      186.89379320      35.28067750      53442      2003      060
0.240823      8.083131      44.143100      -1.080552      3.038000      3.000000      0.773012      -1.859798      2.708788      206.31662920      38.40759040      53460      2092      009
0.249213      8.510565      44.143000      -1.508085      2.410000      0.500000      0.891873      0.524224       2.921615      168.38227080      30.34802790      53463      1981      488
0.298806      8.398359      44.386600      -1.152279      2.102000      2.000000      0.745243      -1.281478      2.797794      220.97179740      47.66455970      53467      1764      208
0.280356      7.822543      44.384100      -0.578964      2.649000      2.500000      0.831902      -1.759561      2.622912      209.58206530      36.06707890      53467      1838      410
0.239711      8.773222      44.256700      -1.657042      2.564000      3.000000      0.815344      -1.661045      2.716365      202.08597570      31.25703840      53467      2110      440
0.130769      7.777393      43.634100      -1.283814      3.049000      2.500000      0.890367      -0.324181      2.618217      169.63289900      35.89043430      53467      2111      444
0.250284      7.859285      44.244700      -0.755106      2.780000      3.500000      0.886964      -1.617698      2.671783      173.27307230      36.87854140      53468      2113      625
0.339018      8.709128      44.285900      -1.563748      2.577000      1.500000      0.899007      0.189894       2.804913      212.21660760      35.03747080      53471      1839      367
0.124058      7.882010      43.716000      -1.306530      2.211000      1.500000      0.778992      0.201306       2.689038      201.09161690      28.04400390      53471      2002      003
0.311801      8.001383      44.225000      -0.916904      2.258000      2.500000      0.876436      -0.829885      2.628990      201.01645870      28.67248560      53471      2002      070
0.304838      8.388064      44.151400      -1.377184      2.542000      1.500000      0.797816      -0.109843      2.707241      199.61858100      30.24097030      53471      2002      364
0.206378      7.926390      44.463600      -0.603310      3.066000      3.000000      0.652873      -1.470181      2.663471      200.24757950      29.95783120      53471      2002      538
0.107360      7.627208      43.352800      -1.414929      1.571000      1.500000      0.836935      1.679978       2.741916      186.39563430      7.50714410       53472      1626      152
0.117363      7.614732      43.798500      -0.956753      2.520000      2.500000      0.893227      -1.893714      2.420699      188.21166200      32.68028090      53472      1971      494
0.243341      8.249736      44.021500      -1.368757      2.706000      2.000000      0.639829      -0.726126      2.632982      182.52963940      36.39336280      53472      2105      436
0.321305      7.955353      44.386400      -0.709474      2.630000      3.000000      0.797350      -1.121102      2.752087      187.66658090      6.39236110       53473      1627      133
0.265654      7.497031      43.896600      -0.740952      2.380000      2.500000      0.857892      -0.119410      2.598561      193.22147350      13.56884080      53473      1695      378
0.207069      9.058310      44.398400      -1.800431      2.613000      2.500000      0.739480      -1.937164      2.590856      193.43219290      12.45595130      53473      1695      400
0.324963      8.638948      44.303800      -1.475668      2.689000      2.000000      0.663506      -0.708066      2.646060      202.71753890      28.60433640      53473      1978      192
0.323655      8.228390      44.282100      -1.086811      2.910000      2.000000      0.630301      -0.168662      2.769868      175.65491260      31.88335180      53473      2008      134
0.159470      7.985870      43.906500      -1.219891      3.316000      1.000000      0.696657      0.136742       2.700457      176.55231800      32.80848840      53473      2008      638
0.306610      8.823730      44.450300      -1.513950      2.535000      2.500000      0.763897      -1.841454      2.743011      181.41792180      38.77694500      53473      2108      483
0.256346      8.037543      43.897400      -1.280664      2.739000      3.000000      0.709823      -1.613614      2.415815      188.98549550      6.58988070       53474      1628      208
0.281347      8.539887      44.165800      -1.514608      3.073000      3.000000      0.953270      -1.589251      2.751519      180.60671610      32.79873340      53474      2095      474
0.137818      8.407461      43.532300      -2.015682      2.263000      0.000000      0.682528      2.560881       2.575413      252.55266550      26.98450300      53475      1690      060
0.317418      8.053400      44.234700      -0.959221      2.979000      2.500000      0.769195      -1.788084      2.452757      251.88950270      26.59579640      53475      1690      201
0.236750      7.913112      43.952500      -1.101132      2.563000      3.000000      0.852270      -0.096222      2.849747      200.51164180      39.12456680      53475      1977      197
0.238387      7.964307      43.878100      -1.226728      2.672000      0.500000      0.678776      0.373926       2.871019      199.53121760      38.53919980      53475      1977      305
0.255865      8.174046      43.996900      -1.317666      2.704000      2.000000      0.944882      -1.224282      2.526172      200.50907790      39.70886100      53475      1977      494
0.221776      8.058971      44.383300      -0.816192      2.823000      3.000000      0.873883      -1.631265      2.619786      185.11702850      40.84310610      53475      1986      340
0.096439      8.450515      43.999500      -1.591535      2.563000      2.000000      1.000000      -1.858847      2.533290      185.99574760      40.73593050      53475      1986      490
0.211977      7.521686      43.906900      -0.755307      2.531000      2.500000      0.877539      -1.613096      2.519171      196.60816120      33.32276830      53476      2006      029
0.089610      7.149649      43.239500      -1.050670      2.635000      2.000000      0.729716      -0.012606      2.463449      196.03133880      33.59646500      53476      2006      115
0.245506      8.885459      44.207100      -1.818880      2.992000      2.000000      0.874384      0.368724       2.833428      218.59573490      32.67819060      53491      1841      116
0.195810      8.147127      43.867500      -1.420147      2.527000      1.000000      0.936546      0.449377       2.684626      217.73833120      32.74494860      53491      1841      166
0.238996      7.495766      43.982400      -0.653887      2.991000      3.500000      0.942343      -0.764742      2.435069      175.44182900      33.47029040      53491      2097      316
0.249227      8.557678      44.129700      -1.568499      2.602000      2.000000      0.806049      -1.514772      2.700385      161.49783840      8.45994760       53491      2147      146
0.124872      8.770350      44.268800      -1.642070      3.209000      3.000000      0.750725      -1.245252      2.653130      161.27149720      8.72752470       53491      2147      162
0.284140      7.651223      44.322000      -0.469744      3.095000      3.000000      0.865550      -1.636081      2.643600      243.91087720      25.12233890      53493      1575      166
0.366702      7.993987      44.394100      -0.740407      2.752000      2.500000      0.661188      -1.901479      2.588014      174.01513640      35.44950970      53493      2012      259
0.136081      7.468217      43.337200      -1.271538      2.359000      1.500000      0.962432      -0.724766      2.407395      217.20080520      22.92313030      53493      2132      097
0.145185      7.783049      43.584200      -1.339370      2.612000      0.000000      0.479011      2.610630       2.572984      216.56696610      24.67850390      53493      2132      538
0.078999      7.804789      43.315800      -1.629509      2.640000      0.500000      0.726685      1.780295       2.446329      217.53600900      23.10600630      53494      2136      305
0.207899      8.219989      43.923700      -1.436809      2.633000      1.000000      0.868154      -0.093728      2.642364      190.45078710      38.16521350      53495      2000      153
0.076963      7.379545      43.592500      -0.927566      3.291000      1.500000      0.627173      0.008645       2.638464      241.23143790      28.16581270      53496      1578      211
0.146824      8.252562      43.638300      -1.754783      3.073000      2.500000      0.708648      0.304393       2.588343      237.53197600      27.47061110      53498      1654      385
0.154654      7.533627      43.760800      -0.913348      2.855000      2.500000      0.771704      -1.037080      2.611394      242.96728700      6.91118180       53498      1730      085
0.206930      8.962887      44.455100      -1.648308      2.894000      3.000000      1.000000      -1.507807      2.697848      243.07488800      7.52927920       53498      1730      116
0.296074      8.815473      44.462100      -1.493894      2.428000      3.000000      0.788864      -1.580194      2.516761      243.77883360      8.46225400       53498      1730      604
0.253192      9.024995      44.424000      -1.741515      2.381000      2.000000      0.949936      -1.610920      2.968282      193.36545560      14.91560280      53498      1771      353
0.147072      7.353545      43.720700      -0.773365      2.745000      2.500000      0.753557      -0.071231      2.515253      182.15599090      35.60830890      53498      2089      530
0.158044      7.773852      44.011900      -0.902473      2.753000      3.000000      0.957043      -1.292325      2.534443      168.91904310      36.97720590      53499      2030      112
0.246321      8.912858      44.189800      -1.863579      2.138000      2.500000      0.918879      -1.567424      2.563963      244.42926300      8.01200220       53501      1732      376
0.179777      8.741186      43.845100      -2.036607      2.666000      2.500000      0.547384      -1.443944      2.615309      219.99166650      33.29423720      53501      1842      382
0.178176      9.013003      44.407500      -1.746024      2.503000      3.000000      0.764093      -2.043568      2.598478      184.46734170      33.57981220      53503      1999      165
0.231722      8.361260      44.135800      -1.365980      2.813000      1.000000      0.872747      -0.208256      2.707370      206.69364930      31.26576350      53503      2024      225
0.188742      7.983866      43.797500      -1.326886      2.372000      2.500000      0.964726      -0.770089      2.679408      219.26531010      12.17633180      53504      1710      103
0.175596      7.909774      43.991300      -1.058994      2.532000      2.500000      0.770869      -1.932997      2.517029      220.21649200      6.36445380       53504      1828      639
0.369055      8.501088      44.428100      -1.213508      2.547000      2.500000      0.665818      -2.323848      2.551732      241.31580970      25.02997890      53533      1656      505
0.250768      8.269900      44.093800      -1.316620      2.205000      1.000000      0.935426      -0.333265      2.573614      218.39124540      9.92212200       53533      1709      108
0.186508      7.860075      43.852900      -1.147695      2.635000      1.500000      0.944514      0.001717       2.488786      217.27232410      11.73483770      53533      1709      366
0.229798      8.396059      43.903800      -1.632780      2.419000      2.500000      0.561599      -0.811305      2.615430      215.14828290      9.45751380       53533      1811      414
0.310397      7.977171      44.281100      -0.836591      2.747000      2.500000      0.738787      -1.993789      2.706327      218.93776260      10.69052830      53535      1711      352
0.293398      8.290720      44.446900      -0.984341      2.691000      2.500000      0.889999      -1.993009      2.733642      207.09300490      24.94726460      53535      2115      265
0.272446      7.420394      43.976700      -0.584214      3.108000      2.000000      0.864118      -0.074846      2.363874      206.30917140      25.01440920      53535      2115      305
0.182020      7.777291      43.606500      -1.311312      2.754000      2.000000      0.922168      -0.619305      2.386661      250.33988850      13.34864470      53535      2210      457
0.336304      8.070377      44.695800      -0.515098      2.803000      2.000000      1.000000      -1.718145      2.877797      233.81248140      29.74398630      53555      1652      576
0.115173      7.849701      44.167200      -0.823021      2.631000      3.000000      0.959327      -1.461722      2.452317      242.23167010      15.86674390      53555      2197      599
0.374737      8.842174      44.662200      -1.320495      2.631000      2.500000      0.743577      -2.027414      2.564398      242.23167010      15.86674390      53556      2169      525
0.355213      8.231967      44.895800      -0.476688      2.621000      2.500000      0.684670      -2.435540      2.605900      249.02546120      17.44816860      53558      2207      583
0.236500      8.464088      44.566500      -1.038109      2.920000      3.000000      0.823166      -1.300977      2.629121      249.14281200      16.95825440      53558      2207      588
0.269070      7.534612      44.133500      -0.541633      2.667000      1.500000      0.649807      -0.739680      2.634793      245.58438510      13.76992290      53566      2202      204
0.261876      8.901723      44.291200      -1.751043      2.141000      0.500000      0.435574      0.204938       2.882519      246.55072930      14.50805380      53566      2202      552
0.149088      8.965079      44.279700      -1.825900      2.717000      2.500000      0.918773      -2.446049      2.567131      246.76802050      14.35688610      53566      2202      592
0.227164      9.097376      44.462600      -1.775296      2.397000      2.500000      0.718570      -1.905274      2.831810      130.94941720      20.63124500      53680      2280      301
0.273119      8.092336      44.224100      -1.008756      2.370000      0.500000      0.789216      1.667931       2.656036      122.89392860      13.32860230      53682      2268      106
0.111771      8.407883      43.675400      -1.873004      2.621000      1.500000      0.501194      0.467609       2.676527      120.58625210      13.85531740      53682      2268      355
0.202284      8.688852      44.618000      -1.211372      2.551000      3.000000      0.824579      -2.552404      2.609652      139.25880130      21.39378470      53699      2288      528
0.127682      7.664578      43.849100      -0.955998      2.713000      1.500000      0.417461      -0.880089      2.652977      135.98276550      18.49486380      53700      2285      208
0.325697      8.886631      44.394500      -1.632652      2.158000      2.000000      0.760820      -0.931414      2.754509      137.32883870      21.04666820      53700      2286      452
0.201057      8.210881      44.090100      -1.261302      2.807000      0.500000      0.852818      1.265000       2.598660      137.94545650      20.92456520      53700      2286      578
0.201458      8.713465      44.194900      -1.659085      2.563000      3.000000      0.820093      -1.497829      2.641309      136.39898360      23.57781980      53705      2287      344
0.303184      8.043717      44.469200      -0.715037      2.570000      2.500000      0.722221      -2.097829      2.488575      138.09652000      24.32646160      53705      2287      536
0.303729      7.897259      44.222000      -0.815780      2.171000      3.000000      0.780449      -0.967252      2.509269      130.36113910      17.54283200      53708      2279      307
0.357106      8.030118      44.575300      -0.595339      2.640000      2.500000      0.732447      -1.980387      2.621570      136.00837000      22.37839090      53708      2284      506
0.261219      7.824912      44.436300      -0.529132      2.605000      2.000000      0.901641      -1.930821      2.677485      141.57082560      21.15830620      53708      2289      431
0.360799      8.689074      44.628000      -1.201595      2.654000      2.500000      0.764847      -1.715312      2.747592      126.25501080      17.72333380      53709      2273      206
0.222909      8.513895      44.441800      -1.212616      2.346000      3.000000      0.617828      -1.115390      2.683777      126.45525850      17.56338190      53709      2273      276
0.242690      8.613535      44.084700      -1.669356      2.710000      2.500000      0.707111      -1.073214      2.570502      163.73015010      31.37735180      53711      2026      093
0.165448      8.312355      44.275400      -1.177476      2.682000      2.000000      0.850556      -2.384000      2.465998      164.44881490      32.78508270      53711      2026      584
0.260286      7.495648      44.017400      -0.618769      2.642000      2.500000      0.788856      -2.289592      2.438524      123.55377290      15.92611860      53711      2269      163
0.231685      8.752453      44.431300      -1.461673      2.477000      2.500000      0.818225      -2.342583      2.590354      129.47907690      17.88088740      53711      2278      324
0.222150      8.092660      43.917200      -1.315980      2.867000      3.500000      0.782382      -1.102430      2.589567      170.96179870      32.66038030      53713      2100      209
0.091880      7.618043      43.868200      -0.890363      2.633000      1.000000      0.949423      -0.453708      2.445634      121.60541050      16.07955000      53713      2267      457
0.347660      8.800355      44.736800      -1.204076      2.273000      3.000000      0.905807      -1.724081      2.459823      144.43067000      20.74584230      53713      2292      131
0.150628      8.120893      43.964200      -1.297213      2.398000      3.000000      0.770838      -0.714508      2.587989      166.47823000      32.49826000      53714      2106      153
0.262191      8.184099      44.047300      -1.277320      2.862000      2.000000      0.775170      -0.933665      2.512722      124.09409100      14.58104220      53714      2270      156
0.163469      7.821148      43.742500      -1.219169      3.022000      2.000000      0.742529      -0.725896      2.363460      124.56196680      18.13331780      53726      2271      393
0.243627      8.579882      44.129500      -1.590903      2.412000      1.500000      0.621004      -1.248320      2.689554      126.84865220      14.85942190      53726      2274      213
0.340033      8.753616      44.434600      -1.459536      2.391000      2.500000      0.882659      -2.094992      2.569072      179.47651270      28.55982300      53729      2225      242
0.284982      8.168175      44.284400      -1.024295      2.908000      2.000000      0.830980      -0.098610      2.638164      144.08537910      25.08414360      53733      2294      066
0.284995      8.873033      44.221000      -1.792553      2.526000      2.000000      0.501227      -1.066246      2.657419      146.32368870      21.87679320      53734      2295      267
0.182266      8.032180      43.632900      -1.539801      2.516000      1.500000      0.699736      0.706759       2.514102      154.42531670      24.85923230      53734      2346      405
0.289987      8.727294      44.588800      -1.279015      2.126000      2.500000      1.000000      -1.777725      2.733807      144.99999160      23.17114550      53735      2296      213
0.184709      7.938593      43.897900      -1.181214      2.374000      0.500000      0.835745      0.382754       2.604132      150.85511450      24.64421100      53735      2343      325
0.301166      7.801567      44.337100      -0.604987      2.362000      3.000000      0.916130      -1.449422      2.423515      183.35998910      31.69007700      53737      2004      086
0.221849      8.341515      43.972400      -1.509636      2.786000      1.500000      0.515292      0.196333       2.694646      183.39443770      32.93775670      53737      2004      575
0.125310      7.734461      43.942300      -0.932681      2.710000      1.500000      0.873472      -0.831551      2.580780      184.24974540      32.51833480      53737      2004      634
0.258487      8.222271      44.362600      -1.000192      2.698000      1.500000      0.827993      -1.100491      2.604095      151.55731630      21.07700130      53737      2364      190
0.338791      8.388044      44.639800      -0.888764      2.674000      3.000000      0.715229      -1.510861      2.872437      148.03179980      25.88260900      53738      2341      523
0.110803      7.682729      43.656400      -1.166850      2.571000      2.500000      0.667523      -0.003956      2.658270      153.17174230      21.93226900      53739      2365      359
0.162502      7.512123      44.096800      -0.555844      2.480000      2.500000      0.810436      -1.788680      2.732052      150.31381550      26.09465420      53740      2344      486
0.118232      8.742343      43.973200      -1.909664      3.257000      1.000000      0.662578      -0.203437      2.979678      150.58648410      26.06362850      53740      2344      509
0.384093      8.433863      44.567700      -1.006684      3.209000      2.500000      0.951911      -2.231873      2.616172      153.64843180      28.59362050      53757      2348      079
0.373649      8.483197      44.684600      -0.939118      2.382000      2.000000      0.859366      -2.480010      2.644381      152.06738010      29.13358850      53757      2348      387
0.375962      8.000582      44.471400      -0.669702      2.755000      3.000000      0.804365      -0.878929      2.839828      153.35808960      29.18969960      53757      2348      524
0.353475      7.982508      44.459500      -0.663528      2.129000      2.500000      0.929034      -2.051071      2.688672      201.55666930      15.09094990      53759      1774      454
0.231332      8.925219      44.248300      -1.817440      2.791000      3.500000      0.628801      -1.808489      2.567529      202.81522520      14.98051590      53759      1774      602
0.106537      7.993315      43.839600      -1.294235      3.026000      2.000000      0.646248      -0.994297      2.615103      147.76478500      19.42572230      53759      2362      054
0.218290      7.779485      44.152700      -0.767306      2.710000      3.000000      0.632236      -2.049271      2.506574      204.19869930      34.18240590      53762      1993      069
0.255167      8.530942      44.187100      -1.484362      2.462000      1.500000      0.875800      0.074084       2.641985      203.85663080      34.30351120      53762      1993      110
0.174857      7.759385      44.243500      -0.656405      2.574000      2.000000      0.739782      -2.442546      2.664606      143.51979260      19.93823370      53762      2361      391
0.303927      8.953238      44.511800      -1.581959      2.577000      1.500000      0.757254      -0.640706      2.680086      157.18483730      23.07220260      53763      2367      385
0.318280      8.549134      44.305800      -1.383855      2.676000      2.000000      0.835855      -1.197638      2.704152      158.71608340      23.81229490      53763      2367      561
0.195364      7.834827      44.253800      -0.721547      2.454000      3.000000      0.968974      -2.092681      2.457520      147.51517960      17.15908460      53764      2370      123
0.366693      7.968168      44.467700      -0.640989      2.763000      2.500000      0.663581      -1.530815      3.025948      193.23905830      33.26554400      53765      1987      011
0.274077      8.303852      44.513500      -0.930873      2.809000      2.500000      0.889802      -1.833828      2.591454      192.93208380      32.69264980      53765      1987      082
0.249869      8.836573      44.230000      -1.747094      2.314000      2.000000      0.818489      -1.594299      2.768034      154.88250000      26.44534920      53765      2350      161
0.304676      8.655884      44.245100      -1.551305      2.957000      3.000000      0.757487      -0.974808      2.730976      156.02932350      27.52271740      53765      2350      607
0.176062      9.042235      44.432100      -1.750655      2.400000      2.500000      0.875177      -1.497087      2.708712      155.73180610      18.79574230      53765      2374      013
0.216207      7.640421      43.661000      -1.119942      3.184000      2.500000      0.846824      -0.099682      2.567513      204.88309540      25.46134220      53767      2246      259
0.311895      8.418878      44.353300      -1.206098      2.336000      2.000000      0.747712      -0.649614      2.615161      151.72569620      18.78051130      53768      2372      193
0.322800      8.161592      44.671400      -0.630713      3.163000      3.000000      0.786794      -1.609323      3.015662      150.95574300      20.02820790      53768      2372      362
0.310946      8.479300      44.486300      -1.133521      2.635000      3.000000      0.752416      -1.617131      2.559088      157.91682310      24.75040210      53770      2352      312
0.363285      8.783215      44.650000      -1.273736      2.484000      2.500000      0.833734      -2.262691      2.696866      239.49993040      24.70474720      53786      1850      016
0.244459      8.179913      43.945900      -1.374534      2.605000      0.500000      0.607977      0.875388       2.751835      238.79800370      24.35045710      53786      1850      090
0.259265      8.811847      44.289700      -1.662667      2.622000      1.000000      0.890229      -0.091167      2.785876      238.41970840      24.29990810      53786      1850      120
0.186650      8.000680      44.165600      -0.975601      2.708000      1.500000      0.931487      -1.943572      2.637537      166.05554290      28.25842350      53786      2211      187
0.096407      7.874180      43.513500      -1.501201      2.954000      2.000000      0.637625      -0.178818      2.439451      166.01858560      25.13597620      53789      2212      244
0.136863      8.175989      43.706200      -1.610309      2.592000      1.000000      0.427165      0.092021       2.676668      209.50544070      26.07712140      53792      2119      409
0.167054      7.439481      43.859600      -0.720401      2.522000      3.000000      0.871164      -1.495957      2.503651      168.50802910      27.95970200      53792      2213      009
0.308577      7.966927      44.589900      -0.517548      2.167000      3.000000      0.887647      -2.055920      2.594755      175.23796030      27.17818840      53792      2221      271
0.111688      7.600350      43.664600      -1.076271      2.847000      2.500000      0.636802      -1.557778      2.462413      177.60831680      26.51076260      53793      2223      256
0.247951      8.402377      44.655500      -0.887398      2.570000      1.500000      0.701806      -0.444915      2.750829      163.29744690      26.25631290      53793      2357      388
0.332066      8.966454      44.302300      -1.804674      2.897000      3.000000      0.860523      -0.847992      2.619040      164.99340660      26.45254140      53793      2357      597
0.289977      7.791974      44.237400      -0.695095      2.532000      2.000000      0.780488      -1.474816      2.537188      213.67110410      8.64786300       53794      1810      480
0.247391      8.547849      44.606000      -1.082370      2.542000      2.000000      0.729880      -0.761076      2.612099      213.46526690      28.36805480      53794      2126      085
0.351701      8.485269      44.442900      -1.182890      2.462000      3.000000      0.994275      -1.500983      2.682988      168.28059580      25.96323990      53794      2214      236
0.285869      8.448521      44.431000      -1.158042      2.738000      3.000000      0.831953      -1.865400      2.626428      171.33170390      28.19202860      53794      2217      202
0.178740      7.892428      44.194000      -0.838949      2.706000      2.500000      0.827414      -1.570718      2.487903      171.31582580      28.11719720      53794      2217      209
0.281082      8.120308      44.158300      -1.102529      2.964000      2.500000      0.894056      -0.623057      2.430429      218.03980410      9.42785300       53795      1812      460
0.266247      8.055161      44.341700      -0.853982      3.131000      2.500000      0.806008      -1.722613      2.664258      219.00664630      9.13857150       53795      1812      611
0.362360      9.158035      44.542500      -1.756056      2.957000      2.000000      0.756984      -1.560198      2.794179      173.51157090      29.06775050      53795      2220      271
0.384998      8.314154      44.435500      -1.019175      2.477000      2.500000      0.934341      -2.100237      2.923066      173.03212970      28.86345450      53795      2220      300
0.302425      8.998237      44.328000      -1.810757      2.396000      2.000000      0.761908      -0.074924      2.839909      200.90754480      26.43406510      53795      2244      195
0.279441      8.311876      44.253800      -1.198597      2.700000      2.500000      0.814848      -1.782547      2.546321      200.94103930      26.74417510      53795      2244      494
0.277119      8.856559      44.285600      -1.711480      2.042000      1.500000      0.736559      0.286707       2.733156      128.80154700      12.70961590      53795      2426      405
0.145624      7.729196      43.610900      -1.258816      2.230000      1.500000      0.764794      0.006995       2.405526      140.28211590      17.95959830      53795      2439      596
0.256817      8.131927      44.177100      -1.095347      2.544000      1.500000      0.619949      -0.975155      2.538360      211.51364340      11.56606540      53799      1703      559
0.292589      8.446685      44.249900      -1.337305      2.631000      0.500000      0.871388      0.870068       2.855276      195.47926170      35.15706400      53799      2016      301
0.309805      8.432723      44.266700      -1.306544      2.388000      3.000000      0.819587      -0.968698      2.614330      177.10692470      29.81892540      53799      2222      557
0.274977      8.760523      44.371800      -1.529243      2.817000      2.500000      0.792130      -2.278136      2.702677      184.92234770      29.69197550      53799      2230      070
0.196473      8.366321      44.076800      -1.430041      2.462000      3.000000      0.705109      -1.288342      2.677032      184.70215600      30.47485630      53799      2230      584
0.159013      7.723271      43.877800      -0.985992      2.679000      2.000000      0.746633      -0.070747      2.510278      131.26509620      13.88876940      53799      2429      240
0.211894      8.774417      44.051200      -1.863737      2.550000      3.000000      0.542721      -1.480362      2.645503      196.16957890      38.60147930      53800      2018      534
0.307981      8.234354      44.651300      -0.723575      2.525000      2.500000      0.705347      -2.337848      2.649562      131.96472890      12.67558220      53801      2428      112
0.147137      8.521026      43.819500      -1.842047      2.858000      1.000000      0.516366      0.203561       2.712124      131.26581960      13.66270820      53801      2428      443
0.208940      8.067239      44.055500      -1.152259      2.474000      2.000000      0.736373      -0.064826      2.469633      132.05220900      13.00512750      53801      2428      596
0.178957      8.201829      44.063500      -1.278850      2.455000      2.500000      0.750989      -1.910805      2.633272      172.18002740      28.00171260      53816      2218      408
0.211573      8.846576      44.050500      -1.936596      2.601000      0.500000      0.342022      1.643902       2.736212      173.81366340      27.80965050      53816      2219      406
0.220713      7.547113      43.870600      -0.817033      2.333000      1.500000      0.626845      0.004108       2.626846      186.20926880      32.21007440      53818      2013      559
0.287769      8.202252      44.176600      -1.166172      2.568000      1.500000      0.758921      -0.029003      2.794768      207.71678530      34.33203490      53818      2028      069
0.224775      8.486886      44.288900      -1.338507      2.711000      1.500000      0.767842      -0.533509      2.675403      181.88890960      31.14490740      53818      2228      402
