z             LogMbh        LogL5100       LogBolEdd      W2W3          T             ba            beta           FWHMO3Core    V98               sigma           RA(degree)        Dec(degree)      MJD        PLATE     FIBER
0.302765      8.374883      44.180000      -1.335404      2.813000      2.000000      0.822325      0.534583       2.577013      -1362.233672      414.157376      142.52210900      10.05804770      53050      1303      367
0.255834      8.181675      44.181900      -1.140296      3.126000      5.000000      0.671980      -1.161715      2.438677      -1015.002420      394.229365      164.86498170      42.95541910      53050      1362      055
0.347972      8.368395      44.319800      -1.189116      2.648000      3.500000      0.602479      -1.768753      2.554057      -1072.610330      316.098965      140.42019650      11.23568120      53050      1740      465
0.134525      7.923199      43.402100      -1.661620      2.726000      2.500000      0.434236      1.805927       2.530180      -1180.361920      435.558715      141.85572760      11.57212850      53050      1740      604
0.266285      7.862954      43.980500      -1.022975      2.972000      2.500000      0.680156      -0.022498      2.421236      -578.096654       178.837917      115.39069750      44.72133180      53052      1736      465
0.295792      8.431509      44.192400      -1.379629      2.762000      2.500000      0.795752      0.034224       2.704736      -896.183983       146.543362      144.02537330      10.63572590      53052      1741      051
0.306025      8.239945      44.097200      -1.283265      2.316000      2.500000      0.621020      0.137871       2.632553      -1391.224998      350.671012      166.79223540      42.82162570      53053      1363      071
0.224077      8.003841      44.011000      -1.133362      3.272000      3.000000      0.793496      0.462567       2.541261      -844.093371       204.847931      115.96664510      45.93786210      53055      1737      317
0.255937      7.568817      43.967700      -0.741638      3.166000      3.500000      0.852631      -0.374295      2.581215      -1268.120376      329.509038      167.59340780      43.36921130      53061      1364      146
0.340791      7.801798      44.249300      -0.693018      3.415000      4.000000      0.643829      -0.826253      2.778535      -1378.944112      322.817259      208.00557030      40.81628880      53061      1378      336
0.332768      8.362474      44.506100      -0.996894      3.218000      4.500000      0.746399      -0.069799      2.677448      -1312.827519      497.721279      189.35944380      45.01293420      53062      1372      487
0.348427      8.604416      44.374500      -1.370437      2.382000      4.000000      0.952972      -0.206516      2.470958      -1166.602163      482.319002      175.73117240      42.09825320      53062      1445      199
0.254523      8.619928      44.179200      -1.581249      2.867000      3.000000      0.683776      0.160256       2.691400      -1091.403478      178.376749      176.14095510      42.42717770      53062      1445      499
0.264268      8.499044      43.978600      -1.660965      2.164000      2.000000      0.822966      1.171659       2.665314      -952.597467       188.972964      156.17375960      13.71459730      53062      1746      581
0.131023      7.744683      43.466600      -1.418603      2.115000      1.500000      0.545914      1.755923       2.675596      -1038.549045      165.133920      129.46144490      9.20515470       53081      1759      362
0.305656      8.308127      44.113600      -1.335048      3.122000      3.500000      0.692214      -0.630651      2.440368      -846.205942       309.100536      205.66503260      44.37920050      53082      1465      128
0.329814      7.961658      44.144300      -0.957878      3.054000      3.000000      0.641770      0.006088       2.435413      -627.523887       235.200429      168.81968860      45.88419400      53083      1441      292
0.109703      7.600002      43.489800      -1.250723      2.862000      4.000000      0.688830      -0.169388      2.357683      -522.451859       159.207504      174.40551790      11.28484630      53083      1607      126
0.207071      8.046719      43.791100      -1.396140      2.778000      2.500000      0.396333      2.334067       2.505401      -791.753624       152.115377      212.14162290      38.45255050      53084      1379      049
0.139803      7.808218      43.544400      -1.404339      2.974000      3.500000      0.569755      -0.100498      2.420498      -749.490709       268.353669      212.39156990      55.31717830      53088      1324      501
0.199486      7.878129      43.830300      -1.188350      3.338000      3.000000      0.831813      -0.074894      2.518514      -1313.494473      361.784407      217.07680780      38.11004320      53089      1381      513
0.168390      8.032385      43.898500      -1.274405      3.412000      4.500000      0.937230      0.337379       2.619372      -1093.050613      423.279006      217.07338870      38.12847730      53089      1381      519
0.229515      7.996410      43.976500      -1.160430      3.295000      3.000000      0.905185      0.309833       2.466272      -960.204469       377.969705      189.61834850      46.53254060      53089      1455      300
0.342114      8.509006      44.302300      -1.347227      2.897000      2.500000      0.614442      0.425920       2.560968      -1032.795031      215.731460      197.39867270      15.62356400      53089      1772      528
0.348645      7.970391      44.192100      -0.918812      2.599000      3.000000      0.796631      0.721924       2.772129      -723.049289       122.312464      182.89271500      46.37321180      53090      1370      509
0.275437      7.981032      44.089800      -1.031753      2.554000      2.000000      0.780780      0.801439       2.258996      -633.217102       213.378641      187.83162010      41.32503360      53090      1454      282
0.154493      7.797917      43.577100      -1.361337      3.029000      3.000000      0.703785      1.242312       2.246798      -1269.069639      378.786965      188.97293910      42.68915140      53090      1454      467
0.269809      7.962688      43.916900      -1.186309      2.191000      2.000000      0.920074      1.178538       2.702159      -1198.809517      280.717914      121.56749500      50.47763320      53090      1780      189
0.320242      7.521131      44.092400      -0.569252      2.676000      4.000000      0.751725      -0.606868      2.675850      -1156.249637      238.122409      227.51768920      33.90183370      53108      1385      107
0.292411      8.544140      44.172000      -1.512660      2.704000      3.500000      0.794117      -1.780223      2.403051      -875.629178       338.318289      218.59084870      42.16166330      53112      1396      231
0.332771      7.962269      44.069200      -1.033590      2.821000      4.000000      0.916572      -1.686743      2.632424      -1100.175819      158.436096      186.63663350      43.35652420      53112      1452      444
0.215154      7.742696      43.893500      -0.989717      2.515000      3.500000      0.827926      0.069597       2.389704      -844.507954       234.862597      170.77620260      6.75125270       53112      1617      074
0.276464      8.498454      43.996000      -1.642975      2.413000      2.500000      0.856185      0.587393       2.413323      -756.893722       287.433136      170.87686940      7.43290040       53112      1617      596
0.250916      8.092260      43.834900      -1.397881      2.588000      2.500000      0.872173      0.069870       2.564508      -1392.471102      496.404841      184.67714130      12.13930270      53115      1613      161
0.245942      7.958408      44.131100      -0.967829      3.184000      5.000000      0.801043      -1.873721      2.476073      -1225.448558      478.486219      221.37343760      36.77077740      53116      1383      321
0.187853      7.605325      43.576200      -1.169645      3.035000      3.500000      0.708335      0.261551       2.559108      -1086.875648      253.852189      182.72239260      47.31957460      53116      1449      079
0.101535      7.834229      43.606800      -1.367950      2.307000      1.500000      0.471713      2.351281       2.533339      -1048.970690      262.554290      182.00446110      46.19248480      53116      1449      083
0.261792      8.484843      44.082200      -1.543163      3.163000      3.000000      0.792404      -0.371226      2.449209      -867.463589       331.821890      181.93179780      48.15713790      53116      1449      510
0.370348      8.046056      44.382400      -0.804177      2.843000      4.500000      0.946021      -1.709993      2.776707      -1463.075420      337.502740      194.66133290      45.92097680      53116      1457      078
0.215293      7.659311      43.797900      -1.001932      2.516000      3.000000      0.718907      -0.470816      2.502463      -946.184533       139.186391      193.45273990      46.28141380      53116      1457      233
0.179874      7.632322      43.672600      -1.100242      3.202000      3.000000      0.833155      0.082889       2.370945      -627.238541       205.773390      197.08694040      12.84377950      53116      1696      505
0.345874      8.092285      44.334800      -0.898006      2.679000      4.500000      0.704610      -1.315356      2.499063      -899.485705       248.316512      186.19919470      46.45860000      53117      1451      015
0.276852      8.458160      43.983500      -1.615181      2.614000      2.000000      0.722451      1.064374       2.489420      -1071.662719      359.070454      186.13915270      47.50956930      53117      1451      595
0.352711      7.603402      44.206800      -0.537123      2.909000      2.500000      0.626414      0.571245       2.383090      -1114.151311      388.247826      196.85030290      46.06706770      53117      1459      102
0.205156      7.493678      44.011200      -0.622998      2.390000      1.500000      0.599785      2.993738       2.724486      -937.187808       351.556984      195.38586670      46.56749000      53117      1459      251
0.321329      7.924188      44.408500      -0.656209      3.128000      4.500000      0.862533      -1.180610      2.594913      -1311.459047      442.771419      163.91433950      11.54307560      53117      1602      151
0.064748      7.378165      43.216400      -1.302286      2.782000      3.000000      0.931358      1.844715       2.479971      -1235.529461      317.733510      233.38815740      32.30377950      53119      1388      570
0.079666      7.512779      43.415700      -1.237600      1.595000      1.500000      0.697015      2.380258       2.624992      -1307.471365      274.891669      221.74648650      41.37176410      53119      1397      390
0.336972      8.241589      44.225600      -1.156510      2.569000      2.000000      0.642543      0.203477       2.578212      -911.336386       137.993633      166.31840910      11.30030620      53119      1603      117
0.127455      8.002737      43.689700      -1.453557      3.416000      3.000000      0.964046      -0.012006      2.510593      -1007.585276      411.642743      164.92932290      11.24816570      53119      1603      229
0.170865      7.806855      43.890600      -1.056775      3.250000      4.000000      0.818929      -0.163789      2.815613      -1217.118091      262.054269      180.69824240      41.43508130      53120      1448      208
0.319757      8.019210      43.889700      -1.270031      2.021000      2.000000      0.789784      1.760973       2.640495      -815.620947       187.006769      181.73994210      41.99755560      53120      1450      283
0.199825      8.110214      43.990800      -1.259934      3.060000      4.500000      0.849210      -0.707261      2.500792      -800.180563       181.808872      238.72441690      7.93816180       53137      1726      003
0.129176      7.634163      43.748300      -1.026384      2.914000      3.500000      0.760597      0.442021       2.550196      -975.020158       325.886979      183.61074060      8.21661740       53140      1625      350
0.228070      8.346178      44.302200      -1.184499      3.361000      3.500000      0.920855      -0.214228      2.605774      -1051.022583      288.292152      184.93766460      8.35501030       53140      1625      454
0.104003      7.622253      43.456100      -1.306674      2.937000      2.500000      0.468395      1.737546       2.596091      -933.025170       187.073420      197.75429760      11.13366380      53142      1697      241
0.216927      7.910504      43.595500      -1.455525      2.495000      2.500000      0.839564      0.123510       2.377369      -736.734977       272.133214      198.00390380      11.53916100      53142      1697      266
0.092492      7.282028      43.232500      -1.190048      2.650000      1.500000      0.264123      3.086127       2.478723      -923.167550       371.578045      206.21530970      11.54377200      53142      1701      222
0.222468      8.247931      43.971600      -1.416852      2.913000      3.500000      0.913666      0.753508       2.465269      -1114.120443      340.759312      178.94484140      12.03888750      53144      1610      168
0.029031      7.472358      42.958800      -1.654079      2.071000      2.000000      0.910288      2.261148       2.503220      -1225.031765      307.715023      216.76891890      35.90275370      53144      1644      547
0.082861      7.343711      43.152600      -1.331631      2.940000      3.000000      0.778355      1.004700       2.396691      -776.047589       259.084014      209.39041380      11.86158590      53144      1702      555
0.243835      7.777797      43.963500      -0.954818      2.320000      4.000000      0.982731      0.680965       2.558845      -806.194333       292.505377      236.00552560      31.30530320      53145      1580      266
0.135747      7.920121      43.623100      -1.437542      2.673000      4.000000      0.947155      -0.191556      2.538434      -1120.884971      228.301140      245.73934750      31.10306300      53146      1420      581
0.202202      7.858656      44.029900      -0.969277      3.405000      3.000000      0.852867      0.546978       2.655292      -904.696362       121.835061      180.25055870      13.52438830      53147      1611      370
0.207100      8.131118      43.856300      -1.415338      2.734000      2.000000      0.831698      1.003758       2.383992      -667.873971       262.314771      224.86733520      44.08613910      53147      1676      200
0.252998      7.975930      43.972200      -1.144251      2.813000      2.500000      0.845105      0.081687       2.529529      -1021.702918      256.663844      246.76268300      28.89286360      53149      1421      581
0.153352      7.428977      43.728700      -0.840797      2.990000      2.000000      0.848115      2.331220       2.615941      -1285.621167      360.675918      235.73165650      33.35234570      53149      1612      405
0.103498      7.039366      43.399700      -0.780187      2.385000      3.000000      0.540925      0.000373       2.432132      -939.155783       384.239337      228.82736000      31.49377090      53149      1649      470
0.106887      8.125884      43.482000      -1.784405      2.615000      2.000000      0.868884      1.195236       2.568121      -1177.999164      334.462387      230.15024290      31.37384650      53149      1649      638
0.242885      8.126354      44.282600      -0.984275      2.955000      4.500000      0.829484      -1.232152      2.492860      -1509.971756      593.392243      250.29988770      26.32567590      53167      1423      373
0.126658      8.216636      43.728200      -1.628957      2.360000      1.500000      0.800818      1.980058       2.591392      -1169.342158      177.708376      251.26401700      26.41691360      53167      1423      617
0.127013      7.568312      43.414700      -1.294133      3.080000      3.000000      0.962522      0.394538       2.403019      -1058.541561      353.554450      235.29236930      6.60831960       53167      1821      403
0.081107      7.946898      43.438300      -1.649119      2.679000      2.000000      0.807953      0.614644       2.559046      -1281.871458      239.587364      251.68191660      20.28180780      53169      1568      342
0.084094      7.644376      43.275200      -1.509697      2.679000      2.500000      0.777806      2.045724       2.318162      -861.045880       321.119445      252.85894250      20.38322790      53169      1568      414
0.085710      7.925232      43.278500      -1.787253      2.879000      2.500000      0.568386      1.935282       2.421953      -815.722060       267.223370      189.93429700      12.03367070      53169      1616      063
0.113261      7.601190      43.488400      -1.253311      2.600000      2.000000      0.570791      2.547340       2.560656      -1217.036180      296.090060      227.15197850      32.54042330      53171      1648      548
0.174965      7.517068      43.587100      -1.070489      2.883000      3.000000      0.685002      0.023929       2.300881      -652.833427       230.339819      217.75949000      34.33287010      53172      1645      292
0.127699      7.724844      43.420100      -1.445265      3.147000      3.500000      0.952517      0.898320       2.568422      -1153.407889      370.679554      241.24796280      37.10528320      53173      1682      565
0.245867      8.186710      43.984400      -1.342830      2.776000      2.500000      0.673360      0.463997       2.609876      -1088.513710      276.758425      230.88489320      31.20569690      53174      1650      580
0.210328      7.655819      43.740200      -1.056139      2.705000      3.000000      0.944100      0.565867       2.400497      -644.627059       175.261580      122.82175280      19.27726160      53327      1925      126
0.214668      7.763911      44.087900      -0.816532      3.011000      4.000000      0.880090      -1.090198      2.485646      -991.543361       388.792441      139.07303920      30.51058450      53330      1936      634
0.136141      7.895628      43.575500      -1.460648      2.951000      2.500000      0.913257      0.949024       2.393980      -868.769804       357.893332      130.59754940      26.05439990      53347      1930      584
0.291583      7.827191      44.047100      -0.920612      2.559000      4.000000      0.982146      -1.279470      2.538840      -959.300981       226.248596      132.51884120      27.39946010      53350      1932      492
0.261546      7.765144      43.928700      -0.976964      2.778000      3.000000      0.726511      -0.113313      2.537503      -992.752972       233.785536      118.29971780      16.89269530      53350      2080      406
0.331578      7.752793      44.169100      -0.724214      3.198000      4.000000      0.778528      -1.512268      2.506268      -751.088345       262.439533      130.85814350      23.80097910      53358      1931      170
0.049740      7.385440      43.144100      -1.381861      3.102000      3.500000      0.627403      -0.035120      2.427389      -845.867905       332.099977      153.01084090      30.21752350      53358      1953      081
0.147211      7.709480      43.219800      -1.630200      2.428000      4.000000      0.786036      -0.126020      2.670711      -1254.465663      254.253937      152.29217160      29.90394480      53358      1953      161
0.130796      8.243751      43.842400      -1.541872      3.011000      3.500000      0.934958      -0.113094      2.402515      -1046.248713      340.268972      151.97191280      30.66724560      53358      1953      417
0.316711      8.150692      44.174500      -1.116712      2.809000      4.000000      0.713566      -1.946403      2.461299      -907.466766       325.858053      175.58907840      15.80823660      53376      1761      340
0.337946      8.260381      44.393000      -1.007901      3.346000      3.500000      0.767486      -0.732510      2.541089      -1044.296457      334.845059      169.50141240      13.47711490      53379      1752      011
0.269511      8.067376      44.131900      -1.075997      2.937000      3.500000      0.850100      -0.094556      2.483819      -1165.560433      468.373697      170.40291530      15.35516550      53383      1753      411
0.360156      7.958235      44.536200      -0.562556      2.855000      3.500000      0.763072      -1.150220      2.544816      -1046.325468      382.936454      179.26965890      7.52640710       53385      1622      112
0.229267      8.286239      44.218400      -1.208360      3.220000      3.000000      0.652293      -0.369491      2.483546      -877.982835       334.405028      180.08535890      7.90959900       53385      1622      627
0.207817      7.700638      43.775700      -1.065459      2.803000      2.500000      0.893653      0.612399       2.621013      -990.513948       209.245364      144.17350720      28.15225730      53385      1944      239
0.325012      7.976538      43.906100      -1.210958      2.873000      3.500000      0.974431      0.936963       2.450679      -1120.261482      450.036816      182.52559580      7.03808830       53386      1624      239
0.247484      7.846563      43.830400      -1.156684      3.187000      4.500000      0.941133      -1.229359      2.446982      -821.415087       333.727784      148.27719120      33.84175370      53387      1945      624
0.225852      7.528691      43.789500      -0.879712      2.424000      4.500000      0.782022      -1.151737      2.375019      -663.528280       227.618000      150.90806920      33.96149360      53388      1948      025
0.385460      7.937596      44.459300      -0.618817      3.035000      4.000000      0.875065      -2.070140      2.448874      -793.339394       286.873747      149.84000200      35.53054830      53388      1948      529
0.199995      7.681482      43.497400      -1.324603      2.559000      4.500000      0.857206      -0.934201      2.269815      -934.838643       356.431202      152.12837610      35.97759240      53389      1951      449
0.238735      7.559670      43.879400      -0.820791      2.745000      2.000000      0.457771      2.996359       2.647832      -1126.265625      290.910332      183.78834930      40.46803490      53415      1995      079
0.271701      8.220554      44.110800      -1.250274      2.843000      2.500000      0.570685      0.067145       2.694538      -1149.712375      320.573067      199.48729100      52.19596630      53430      1667      489
0.384672      7.897641      43.942900      -1.095261      2.075000      4.500000      0.897657      -1.718102      2.538211      -1166.522797      337.026604      172.17460120      32.26446360      53430      1974      356
0.247171      7.795115      43.868500      -1.067136      2.124000      2.500000      0.927804      0.556519       2.515122      -972.965484       309.458947      174.74781990      31.92226560      53430      1974      601
0.377595      8.163670      44.308100      -0.996091      2.880000      4.500000      0.695932      -1.670836      2.553781      -934.918897       228.153764      161.82138760      34.07268760      53431      2025      520
0.264078      7.865407      43.991400      -1.014528      2.131000      2.500000      0.843678      0.039410       2.188328      -688.835716       270.505083      147.80167900      31.59369120      53432      1946      293
0.146760      7.856811      43.753600      -1.243731      3.049000      3.500000      0.756916      -0.079547      2.595309      -854.155314       185.167202      202.20242150      50.63141890      53433      1668      239
0.276349      7.861777      44.063400      -0.938898      2.844000      4.500000      0.834692      -1.149805      2.370472      -747.018628       291.561294      168.27834020      39.64635350      53433      1980      456
0.173284      7.716241      43.775500      -1.081262      3.167000      2.000000      0.769702      1.800150       2.483826      -882.001873       288.162581      186.00427770      14.21425570      53436      1767      169
0.240906      7.846139      43.914800      -1.071860      2.936000      4.500000      0.757288      -0.970378      2.457927      -896.583724       327.771697      157.03032240      31.22962140      53440      1959      204
0.197460      7.896352      43.698400      -1.338473      2.846000      3.500000      0.872125      -0.642040      2.525683      -1022.858370      205.067985      176.28287010      37.17372340      53442      1997      084
0.209794      7.633283      43.588700      -1.185104      3.201000      3.000000      0.864549      0.288047       2.481693      -1011.136280      316.348360      186.60298400      36.11689180      53442      2003      070
0.313923      7.958077      44.311500      -0.787098      3.027000      3.500000      0.983919      0.025467       2.592773      -1037.858774      249.662032      256.04138360      25.09462990      53446      1693      594
0.227823      7.885977      43.818700      -1.207798      2.713000      3.000000      0.633059      0.331307       2.513996      -1162.393257      403.857768      168.85846750      31.56750130      53460      2092      618
0.303570      8.255593      44.100700      -1.295413      3.018000      4.500000      0.887085      0.011109       2.817751      -1389.576239      229.252169      218.06218130      48.43937680      53462      1673      586
0.245340      7.581147      44.139800      -0.581867      2.792000      2.500000      0.792310      -0.181521      2.646034      -1084.213212      249.455611      217.89714280      48.22288570      53462      1673      598
0.238262      8.422853      44.046900      -1.516473      2.434000      3.000000      0.884237      1.044223       2.516347      -1345.016005      437.800963      180.08862230      15.78712080      53463      1763      575
0.244723      7.835057      43.865100      -1.110478      2.933000      4.500000      0.937922      0.040001       2.574404      -913.356266       262.064248      161.08172850      35.71493840      53463      2090      313
0.174712      7.803933      43.760100      -1.184354      3.355000      3.500000      0.769162      0.815612       2.340214      -821.916501       329.136786      223.32780680      45.22493580      53466      1675      010
0.316342      8.314803      44.433800      -1.021523      2.773000      4.000000      0.767771      -1.202020      2.570920      -870.692437       217.959479      166.78721900      33.79960010      53466      2034      201
0.244199      8.019511      43.950400      -1.209631      2.980000      4.500000      0.647583      -1.000236      2.563816      -1002.588032      336.352496      230.19331430      36.72943300      53470      1400      230
0.205932      7.920248      43.783200      -1.277568      3.151000      4.000000      0.970212      -0.555244      2.434529      -752.863730       280.641620      200.16599580      29.20012600      53471      2002      156
0.237054      7.775184      44.137400      -0.778305      3.522000      5.000000      0.783260      -1.173972      2.723013      -1272.523563      466.862527      238.43462280      30.41901310      53473      1579      440
0.321639      8.121006      44.170100      -1.091426      3.284000      3.500000      0.820963      -0.106316      2.649931      -1342.364120      350.043870      188.04325430      7.32419820       53473      1627      142
0.309184      8.147789      44.252600      -1.035710      2.197000      4.000000      0.821652      -1.151130      2.872716      -1569.921123      325.670087      187.40389620      6.91785000       53473      1627      233
0.288071      7.931656      44.042200      -1.029977      2.536000      3.500000      0.806592      0.148076       2.542429      -954.563664       230.402932      187.85796380      8.05765730       53473      1627      507
0.255376      7.898225      43.906700      -1.132046      2.860000      2.500000      0.916861      0.009020       2.465325      -841.067350       317.173240      203.26815320      28.73492300      53473      1978      495
0.212245      7.724545      43.871800      -0.993266      3.126000      5.000000      0.792282      -0.770719      2.505651      -1051.082698      391.968844      175.75852320      32.88010370      53473      2008      424
0.311463      8.326759      44.195500      -1.271779      3.253000      3.500000      0.574957      -0.096671      2.538484      -1030.621338      324.776754      164.97516070      37.76157570      53474      2007      015
0.266417      8.133802      43.925900      -1.348423      3.098000      3.000000      0.660585      -0.098097      2.604293      -886.203453       339.960222      164.35873400      38.25842850      53474      2007      616
0.191189      7.760495      43.935100      -0.965916      2.725000      3.000000      0.738130      1.572880       2.608481      -1179.145379      359.957800      206.74105530      28.27835780      53474      2017      024
0.299543      8.234637      44.175300      -1.199857      2.984000      4.000000      0.968899      -1.094307      2.491045      -996.850937       325.734574      199.58800270      40.05564400      53475      1977      376
0.360721      7.849530      44.332200      -0.657850      3.134000      3.000000      0.865612      0.019241       2.636535      -1243.841691      264.465912      195.78725770      33.94463320      53476      2006      503
0.344187      8.381151      44.391000      -1.130672      2.768000      4.000000      0.619623      -1.083865      2.659923      -1253.539287      236.219547      209.00498020      37.26295500      53476      2033      620
0.358684      8.231462      44.423300      -0.948683      3.027000      4.500000      0.952403      -1.503030      2.695412      -985.629029       188.702795      176.40822930      33.84767960      53491      2097      462
0.065033      7.865149      43.158100      -1.847570      2.614000      2.000000      0.467987      2.163301       2.525563      -1210.046078      465.918159      244.93742290      24.57552450      53493      1575      088
0.263529      7.733343      43.884500      -0.989363      3.043000      3.500000      0.923473      -0.592028      2.488448      -1010.538757      412.018468      182.61274380      38.55293840      53493      2001      355
0.235633      8.278361      43.766500      -1.652382      2.286000      2.500000      0.747193      0.248755       2.501854      -621.215688       154.614044      244.31942390      25.53236840      53496      1576      496
0.356086      8.339459      44.263400      -1.216580      2.212000      4.000000      0.642663      -1.136043      2.426838      -949.352120       354.650005      238.28075990      25.76226220      53498      1730      095
0.196128      8.115076      43.668300      -1.587297      3.264000      2.500000      0.841963      0.137966       2.577883      -1160.475499      179.194786      194.50670560      14.03618600      53498      1771      382
0.164596      7.895895      43.737500      -1.298915      2.421000      3.500000      0.901096      -0.339973      2.629006      -1202.196407      453.588763      215.26348240      7.19069080       53499      2011      372
0.348550      8.129880      44.294800      -0.975600      3.137000      4.500000      0.473253      -1.713353      2.398620      -858.816743       345.623162      168.95377870      37.42665470      53499      2030      548
0.344783      7.680280      44.437900      -0.382901      2.817000      4.500000      0.851382      -1.791095      2.669522      -1072.042468      252.633544      245.24021470      6.42949590       53501      1732      007
0.329101      8.420214      44.391000      -1.169735      2.762000      4.500000      0.959980      -1.076114      2.570820      -1356.369968      466.337714      203.99714250      11.78198880      53502      1700      035
0.159607      7.874118      43.593300      -1.421338      2.970000      3.500000      0.729497      -0.017582      2.365771      -918.924023       300.333922      220.01442590      12.33663090      53504      1710      326
0.347723      8.055294      44.235100      -0.960715      2.850000      3.500000      0.814746      -0.105517      2.566198      -920.890683       157.635237      219.02370600      5.50784060       53504      1828      131
0.056506      7.653002      43.174000      -1.619522      2.039000      1.500000      0.636830      2.018776       2.524735      -1320.380934      240.360535      216.37555900      6.92272010       53531      1827      375
0.194160      7.969405      43.696600      -1.413325      2.712000      3.500000      0.844182      -0.570724      2.407558      -776.136124       270.579847      218.68312470      9.58910340       53533      1709      042
0.347751      8.296207      44.350500      -1.086228      3.418000      4.500000      0.820182      -1.467773      2.575339      -1024.336292      298.820756      239.33260750      16.83480100      53534      2196      349
0.234615      7.761143      43.950700      -0.950964      2.867000      2.000000      0.782223      -0.016211      2.425006      -964.921265       391.009132      219.55718940      10.39413880      53535      1711      429
0.163340      7.981940      43.829100      -1.293361      2.844000      2.000000      0.681530      2.100534       2.526005      -1174.414685      316.413288      220.59717680      10.52195150      53535      1711      544
0.357124      8.700917      44.436800      -1.404638      2.988000      4.500000      0.858606      -1.184891      2.514612      -1304.765673      471.195162      200.88009740      7.35595740       53556      1799      473
0.368064      8.258959      44.399500      -0.999980      2.857000      4.500000      0.864657      -1.214848      2.598559      -1065.710884      385.016292      241.13816910      16.77749620      53556      2199      044
0.235300      8.256924      43.946500      -1.450945      2.971000      3.000000      0.702614      0.282430       2.403568      -513.601158       137.073869      207.96650700      9.75423770       53559      1806      478
0.374577      8.398448      44.360200      -1.178769      2.849000      4.000000      0.762155      -0.366612      2.681751      -1727.610509      619.214135      121.12359480      12.36969940      53674      2265      026
0.194736      8.519044      44.107900      -1.551665      3.388000      4.000000      0.692225      -0.465668      2.490105      -799.895948       253.674694      119.44112670      14.67996700      53679      2266      225
0.192387      8.085037      44.073000      -1.152558      2.828000      4.500000      0.737012      -1.650353      2.456288      -876.409642       335.575126      119.02208460      14.45715340      53679      2266      269
0.085231      7.573602      43.398100      -1.316023      2.599000      2.500000      0.772886      1.765027       2.556821      -1404.605551      365.912306      118.88062380      12.99062250      53682      2264      098
0.336417      8.213726      44.377400      -0.976847      2.416000      4.500000      0.851907      -1.471342      2.538172      -1150.089560      252.782100      138.52351170      18.99888390      53700      2286      009
0.332192      8.351078      44.484400      -1.007199      3.161000      3.000000      0.828761      -0.546754      2.552740      -1259.236922      425.652846      129.36516460      19.82464140      53705      2277      389
0.184372      8.001689      43.650400      -1.491809      2.778000      2.500000      0.659443      0.916530       2.635836      -1011.305574      171.395342      132.93491470      17.83779780      53708      2279      036
0.377243      8.168907      44.299500      -1.009928      2.367000      1.500000      0.716034      2.910443       2.366018      -852.979479       265.598829      131.96735100      17.03841490      53708      2279      126
0.111835      8.220512      43.644300      -1.716732      2.718000      2.500000      0.461570      1.542458       2.631888      -1110.163866      310.189118      124.55121100      16.61022180      53711      2269      614
0.210837      8.018791      44.101900      -1.057412      3.310000      3.000000      0.839831      -0.830611      2.615794      -1041.635934      290.089107      128.89495290      16.22938240      53712      2276      159
0.312800      8.078851      44.329300      -0.890071      2.773000      4.500000      0.795241      -1.373351      2.625160      -864.582418       184.910174      128.04388990      17.00224170      53712      2276      480
0.275749      8.265392      44.388600      -1.017313      2.883000      4.000000      0.716853      -0.534344      2.459484      -958.557406       356.804283      171.39412890      33.19353730      53713      2100      169
0.250350      8.552271      44.153600      -1.539192      3.113000      2.500000      0.645321      0.837176       2.551200      -624.902994       131.783797      172.08890230      33.76146880      53713      2100      598
0.269746      7.850407      44.358200      -0.632728      2.795000      4.000000      0.686212      -2.237897      2.401189      -732.711588       296.849209      120.87639490      15.48757400      53713      2267      283
0.147476      7.577740      43.901800      -0.816461      2.542000      3.000000      0.868695      -1.064599      2.620171      -684.188072       128.353456      120.91882960      16.12389460      53713      2267      338
0.347973      8.154781      44.488900      -0.806402      2.909000      4.000000      0.787334      -1.067217      2.442674      -744.901028       300.568439      140.58373240      25.43909350      53714      2291      460
0.193624      8.023364      44.301200      -0.862685      3.455000      4.500000      0.872127      -1.545211      2.499782      -825.739197       302.636484      141.89706200      19.58791260      53728      2360      404
0.154816      7.903742      43.842100      -1.202163      2.916000      2.500000      0.512796      1.595586       2.549398      -1093.755469      317.069744      135.26985640      19.81868330      53729      2283      563
0.078950      7.224892      43.331400      -1.034013      3.540000      2.500000      0.728798      0.717914       2.310081      -656.379152       208.679391      148.03984930      21.72037480      53734      2295      017
0.188398      8.030324      44.351700      -0.819145      2.944000      5.000000      1.000000      -0.889514      2.364252      -781.969432       300.241986      155.81064650      24.12852410      53734      2346      039
0.232642      8.155939      44.179800      -1.116659      3.058000      5.000000      0.812248      -1.760325      2.546301      -1081.906981      375.287270      155.05911830      23.67798450      53734      2346      143
0.134278      7.936574      44.072200      -1.004894      3.030000      4.000000      0.959817      -1.372694      2.332051      -1027.166217      395.584579      155.02507560      24.70675250      53734      2346      541
0.324049      8.527555      44.625100      -1.042976      2.566000      2.500000      0.844794      0.425687       2.517877      -1055.843695      268.529842      155.27204260      25.07683990      53734      2346      612
0.117591      7.489439      43.765400      -0.864560      2.968000      2.500000      0.887594      0.234539       2.874515      -1283.692003      123.854867      157.75973910      25.60162510      53734      2349      620
0.340330      8.260260      44.515600      -0.885180      3.026000      4.500000      0.867333      -1.346161      2.630368      -1126.376874      265.114982      151.89555910      23.58121450      53735      2343      200
