z             LogMbh        LogL5100       LogBolEdd      W2W3          T             ba            beta           FWHMO3Core    RA(degree)        Dec(degree)      MJD        PLATE     FIBER
0.043304      7.453469      42.659200      -1.934790      1.869000      2.000000      0.800111      2.040512       2.346903      240.21419020      46.48143840      52354      0813      230
0.140092      7.714970      43.546300      -1.309191      2.518000      2.000000      0.754604      2.912512       2.573050      160.28440680      50.39478480      52354      0875      538
0.208614      7.754797      43.972100      -0.923218      2.973000      1.500000      0.858247      2.416021       2.619760      213.85711770      63.21587240      52365      0606      427
0.107039      7.209271      43.258500      -1.091291      3.282000      3.000000      0.927515      1.208584       2.389901      228.03855480      53.53210510      52370      0793      054
0.113396      7.259650      43.176100      -1.224071      3.093000      3.000000      0.948534      0.782840       1.827413      167.91736350      1.52364780       52374      0509      059
0.077350      7.510515      43.216200      -1.434836      1.420000      1.500000      0.766449      2.469454       2.431903      178.11790080      5.01244980       52374      0840      475
0.166302      7.420450      43.635400      -0.925571      2.183000      1.500000      0.902974      2.301479       2.326123      179.80035240      4.89524840       52375      0841      176
0.272974      8.071512      43.905000      -1.307032      2.445000      2.500000      0.725489      0.177869       2.492735      179.41414420      5.57807000       52375      0841      461
0.108649      7.512851      43.439900      -1.213471      1.311000      2.000000      0.891594      2.041993       2.529585      228.36372660      53.01569300      52376      0794      290
0.151291      7.599937      43.768000      -0.972458      3.134000      3.500000      0.686681      0.151261       2.735103      246.28478270      46.65513670      52377      0624      139
0.087223      7.407561      43.194100      -1.353981      2.969000      1.500000      0.739270      1.933429       2.360065      232.58211290      51.92088460      52378      0795      173
0.102103      7.456334      43.363900      -1.232955      2.936000      1.500000      0.419640      2.633446       2.692085      183.92332600      5.68383690       52378      0844      375
0.213177      7.905656      43.918600      -1.127576      2.268000      2.000000      0.907934      1.186462       2.006758      122.07774440      36.28950580      52378      0892      385
0.047343      7.376926      42.958000      -1.559446      1.933000      2.000000      0.905670      2.214500       2.388721      249.12358870      41.03954940      52379      0816      020
0.105507      7.046536      43.416400      -0.770657      1.905000      3.000000      0.744966      1.149928       2.588050      190.20585010      59.30229700      52401      0956      109
0.181891      7.683456      43.453600      -1.370376      2.212000      2.500000      0.702718      0.943866       2.197694      189.45381490      59.69324790      52401      0956      152
0.115164      7.574972      43.532600      -1.182893      2.295000      2.000000      0.678668      1.296598       2.581265      181.83167110      59.79185830      52405      0954      180
0.117458      7.873698      43.537600      -1.476618      2.749000      2.000000      0.832637      0.251994       2.384702      229.95903620      -2.56197540      52409      0924      249
0.112847      7.409062      43.562600      -0.986983      2.732000      1.500000      0.916286      2.041945       2.548185      230.24612820      -0.89793600      52409      0924      407
0.291380      8.434802      44.047500      -1.527823      2.886000      3.500000      0.633352      0.103633       2.596525      220.83220730      -1.06601190      52411      0920      374
0.082310      7.439659      43.113900      -1.466279      2.987000      3.000000      0.852290      1.869596       2.391962      157.34616720      57.33170930      52411      0947      500
0.270048      8.759988      44.154700      -1.745809      2.477000      3.000000      0.860592      -1.008606      2.676116      178.11303100      60.80488740      52411      0953      525
0.221184      8.016630      43.970800      -1.186350      2.943000      3.000000      0.916948      -0.093786      2.389854      225.18064500      -0.97242500      52426      0922      328
0.131156      7.687297      43.457600      -1.370218      2.098000      2.000000      0.767588      2.761597       2.454300      206.10695260      53.84725510      52465      1043      322
0.041052      7.065400      42.843200      -1.362720      2.400000      2.000000      0.828103      1.799035       2.325665      324.42270360      0.88804430       52468      0989      572
0.150388      7.605875      43.774900      -0.971495      2.985000      2.500000      0.856356      0.930098       2.499948      246.19909480      34.39149120      52520      1058      327
0.087679      7.629421      43.261400      -1.508542      3.069000      3.000000      0.829556      0.043177       2.475030      338.82252570      12.27957680      52521      0738      050
0.156891      7.667033      43.596600      -1.210954      2.809000      2.000000      0.783529      2.707884       2.537460      133.52411500      44.30932090      52605      0897      230
0.090326      7.809961      43.386300      -1.564182      2.647000      2.000000      0.514096      2.256244       2.495249      125.39651860      30.67708890      52619      0931      108
0.102113      7.498633      43.244000      -1.395153      3.217000      3.500000      0.842684      0.361181       2.374025      142.00851350      50.09377210      52641      0901      358
0.100535      7.328223      43.212900      -1.255844      2.903000      2.500000      0.717923      0.645701       2.454040      173.67259680      5.17966300       52642      0837      595
0.100863      7.692485      43.411300      -1.421705      3.314000      3.000000      0.805378      -0.071385      2.503975      159.00558150      6.84047970       52643      1000      355
0.152032      7.815510      43.798500      -1.157531      3.193000      2.500000      0.778061      1.259136       2.488858      161.01102670      52.08120290      52644      1009      637
0.156674      7.642502      43.648600      -1.134423      2.605000      1.500000      0.835379      2.693297       2.430799      117.42533620      30.66425970      52663      0889      601
