PSO Pan-STARRS1    Identifier RAdeg    DECdeg     Period    PM
PSO J011.2093+41.4527  239756 11.20926 41.45273  15.500462  0.003403
PSO J011.0182+41.2895  101492 11.01823 41.28954  16.777376  0.007152
PSO J010.1369+40.8118 1728032 10.13686 40.81183  17.440470  0.004277
PSO J010.2981+41.1553  574490 10.29811 41.15532  17.033854  0.003727
PSO J011.2189+41.4750 1043361 11.21889 41.47503  18.713146  0.004990
PSO J010.1639+40.5656 2825411 10.16388 40.56558  18.491817  0.007983
PSO J010.5699+41.3028  284031 10.56986 41.30278  18.911088  0.010742
PSO J010.4376+41.3148  287666 10.43758 41.31483  18.147131  0.006666
PSO J011.2104+41.4766 1043765 11.21041 41.47664  19.686423  0.006881
PSO J010.5088+40.7980 1592018 10.50883 40.79805  19.100053  0.008083
PSO J010.8850+41.1947  173790 10.88500 41.19474  19.033160  0.005482
PSO J011.0273+41.2675  193511 11.02728 41.26749  19.071078  0.006271
PSO J011.1357+41.4061  227018 11.13575 41.40608  19.789415  0.009842
PSO J011.2935+41.5919 1073401 11.29354 41.59189  20.324858  0.007179
PSO J010.9291+41.3396  112698 10.92910 41.33958  20.474511  0.010145
PSO J010.1494+40.9372 1780565 10.14940 40.93723  20.744952  0.005567
PSO J011.3613+41.8751 2039602 11.36130 41.87513  21.003187  0.010301
PSO J011.2005+41.4493  238878 11.20054 41.44932  21.241742  0.007946
PSO J010.8795+41.7290  909778 10.87947 41.72904  21.235255  0.010719
PSO J010.4410+41.4148  314188 10.44103 41.41476  24.779148  0.019181
PSO J010.9876+41.3845  123253 10.98764 41.38452  25.717998  0.018448
PSO J011.1950+41.4465  238098 11.19502 41.44648  25.645532  0.011782
PSO J010.4285+41.2375  394137 10.42849 41.23746  25.653092  0.017041
PSO J010.6510+41.4137  454438 10.65096 41.41373  25.477174  0.023037
PSO J010.9426+41.7431  913270 10.94255 41.74310  25.118143  0.008151
PSO J010.7207+41.2114  518402 10.72067 41.21142  26.860206  0.029926
PSO J010.8634+41.2605  536202 10.86338 41.26054  26.855276  0.018182
PSO J011.3320+41.6507  988543 11.33205 41.65069  26.953000  0.009609
PSO J010.6230+41.5565 1134418 10.62299 41.55647  27.573006  0.010174
PSO J009.9756+40.0557 3166649 09.97561 40.05568  28.139211  0.063294
PSO J010.6167+41.1444  357827 10.61675 41.14435  28.975504  0.023297
PSO J010.7959+41.3224  425804 10.79588 41.32244  28.959494  0.027977
PSO J010.5524+41.2566  401058 10.55238 41.25659  29.914871  0.048552
PSO J010.7278+41.2395  528526 10.72780 41.23953  31.366277  0.033888
PSO J010.3328+40.5187 2807724 10.33281 40.51873  32.848848  0.018884
PSO J010.9627+41.7695  919575 10.96269 41.76947  33.847515  0.029365
PSO J010.1880+40.7392 2891643 10.18801 40.73919  34.473252  0.051728
PSO J010.9000+41.1824  170560 10.89995 41.18243  35.167751  0.022456
PSO J011.0353+41.2298  183458 11.03534 41.22982  35.123302  0.012487
PSO J011.3636+41.2435  267869 11.36358 41.24349  37.668254  0.032092
PSO J010.1950+40.9870 1799960 10.19504 40.98698  40.253598  0.059627
PSO J011.0863+41.3373  112180 11.08629 41.33730  41.224402  0.026146
PSO J010.6797+41.5483 1209040 10.67971 41.54829  45.721864  0.051769
PSO J011.2956+41.6042 1076713 11.29562 41.60419  48.466053  0.031858
PSO J010.2081+40.9772 1795793 10.20813 40.97723  49.785304  0.080388
PSO J010.3183+41.6367 1293724 10.31832 41.63668  75.710264  0.126760
PSO J010.2917+40.3923 2780573 10.29171 40.39233  77.331919  0.207569
PSO J011.4560+40.9995 1442153 11.45601 40.99948  81.195276  0.135957
PSO J011.5112+41.1619   52370 11.51119 41.16193  86.081869  0.107541
PSO J010.1565+41.7241 1329852 10.15645 41.72408  95.057448  0.134248
PSO J010.2826+41.5852 1274300 10.28263 41.58522 105.293985  0.216037
PSO J010.6624+40.9839 1642141 10.66242 40.98388 108.613437  0.433246
PSO J010.6575+41.1753  505666 10.65750 41.17533 109.161741  0.314569
PSO J010.4850+40.5832 2744332 10.48496 40.58325 113.019349  0.149152
PSO J010.6876+40.9279 1627295 10.68758 40.92794 115.222943  0.271696
PSO J011.8062+41.9183 2058863 11.80622 41.91830 120.002344  0.127327
PSO J009.9007+41.3200  689059 09.90072 41.31996 123.238220  0.202348
PSO J010.4944+41.9509 2313391 10.49443 41.95095 126.419397  0.347109
PSO J011.3227+41.5595 1064822 11.32266 41.55952   1.677512  0.000112
PSO J011.1901+41.6485 1085132 11.19010 41.64849   1.726642  0.000227
PSO J010.4626+41.5540 1133996 10.46259 41.55401   1.540520  0.000079
PSO J010.6131+41.6007 1143192 10.61313 41.60065   1.843623  0.000080
PSO J010.8294+41.6087 1223764 10.82937 41.60868   1.810340  0.000234
PSO J010.9943+40.9244 1451723 10.99427 40.92436   1.661636  0.000094
PSO J010.7236+40.9615 1636094 10.72360 40.96147   1.839666  0.004824
PSO J010.6924+40.9818 1641583 10.69239 40.98184   1.824414  0.000189
PSO J010.3087+40.9965 1803551 10.30870 40.99655   1.778390  0.000072
PSO J009.8345+40.9241 1891822 09.83451 40.92408   1.616213  0.000172
PSO J012.2425+41.9456 1980395 12.24255 41.94560   1.917550  0.000105
PSO J011.5435+41.9809 2085015 11.54353 41.98085   1.831908  0.000122
PSO J011.4620+42.0528 2115614 11.46197 42.05284   1.762836  0.000165
PSO J011.6003+42.1674 2154716 11.60032 42.16739   1.520848  0.218847
PSO J011.0171+41.9442 2216970 11.01713 41.94420   1.721128  0.000097
PSO J010.9017+42.1450 2277746 10.90170 42.14499   1.793894  0.000356
PSO J011.2526+42.1463 2278135 11.25257 42.14628   1.810795  0.000172
PSO J010.6762+41.9863 2319688 10.67619 41.98632   1.611975  0.000133
PSO J011.3808+42.2201 2471883 11.38077 42.22009   1.687267  0.000278
PSO J011.7322+42.2950 2493623 11.73218 42.29497   1.829305  0.000156
PSO J011.6556+42.3727 2510570 11.65559 42.37272   1.931758  0.000096
PSO J010.0996+42.2674 2622192 10.09963 42.26739   1.894072  0.008444
PSO J009.7641+42.2852 2641205 09.76405 42.28518   1.573572  0.000148
PSO J010.2941+40.4477 2788947 10.29412 40.44766   1.504543  0.003138
PSO J010.2581+40.5501 2818931 10.25808 40.55008   1.916075  0.000183
PSO J010.0524+40.7322 2889358 10.05245 40.73215   1.691028  0.000426
PSO J010.3392+40.7539 2896688 10.33918 40.75387   1.599750  0.525659
PSO J009.8094+40.1977 3249661 09.80945 40.19770   1.535662  0.000183
PSO J010.0539+41.0805  549133 10.05390 41.08053   1.978454  0.000332
PSO J010.0306+41.0906  551902 10.03061 41.09059   1.585708  0.000260
PSO J010.3212+41.1386  568183 10.32118 41.13859   1.987137  0.000115
PSO J009.7710+41.1984  674962 09.77104 41.19844   1.906873  0.000125
PSO J011.5619+41.3175   75018 11.56195 41.31752   1.786045  1.322770
PSO J011.3691+41.6115  802950 11.36913 41.61146   1.750141  0.284133
PSO J011.3334+41.7517  855264 11.33336 41.75174   1.688087  0.000216
PSO J011.1865+41.6575  990332 11.18646 41.65748   1.750253  0.283887
PSO J011.2837+41.8150 1033241 11.28373 41.81495   2.295688  0.000378
PSO J011.0983+41.3019  104198 11.09835 41.30186   2.457991  0.000170
PSO J011.2855+41.5067 1051617 11.28545 41.50665   2.850120  0.000417
PSO J011.0781+41.3083  105694 11.07807 41.30827   2.744731  0.000259
PSO J011.1613+41.5681 1067060 11.16126 41.56812   2.748422  0.000553
PSO J011.2888+41.5865 1071935 11.28878 41.58646   2.502525  0.000578
PSO J010.6064+41.6716 1093117 10.60644 41.67160   2.347845  0.000159
PSO J010.6073+41.6799 1094663 10.60726 41.67987   2.684660  0.000271
PSO J011.1073+41.3307  110691 11.10729 41.33065   2.852616  0.000230
PSO J010.4194+41.4479 1115864 10.41943 41.44791   2.705211  0.000211
PSO J010.4888+41.4736 1117973 10.48876 41.47363   2.114930  0.000118
PSO J010.5696+41.4830 1119665 10.56958 41.48299   2.254788  0.000177
PSO J010.4457+41.5031 1123791 10.44569 41.50312   2.443893  0.000127
PSO J010.7384+41.6403 1152320 10.73840 41.64031   2.454875  0.000163
PSO J010.7478+41.6618 1157044 10.74776 41.66185   2.310960  0.000227
PSO J010.7086+41.6823 1160627 10.70861 41.68226   2.847827  0.000256
PSO J010.8196+41.6858 1161155 10.81960 41.68577   2.259689  0.000116
PSO J010.7317+41.7193 1166840 10.73168 41.71932   2.669070  0.000309
PSO J010.8892+41.7853 1178930 10.88920 41.78529   2.815691  0.000819
PSO J010.8444+41.4903 1192953 10.84445 41.49026   2.243906  0.000354
PSO J011.0742+41.3688  119546 11.07419 41.36881   2.822043  0.000458
PSO J010.6840+41.6188 1226110 10.68404 41.61879   2.540801  0.449711
PSO J009.1395+41.4257 1386218 09.13953 41.42575   2.112941  0.005568
PSO J011.1014+40.8296 1488267 11.10139 40.82962   2.307062  0.000230
PSO J011.3360+40.8093 1519927 11.33604 40.80931   2.726522  0.000831
PSO J010.9024+41.1211  154580 10.90244 41.12106   2.797024  0.000493
PSO J010.6207+40.9893 1550384 10.62074 40.98932   2.924561  0.000556
PSO J010.9547+41.1241  155348 10.95466 41.12405   2.237028  0.000169
PSO J010.4959+40.8100 1595108 10.49595 40.81004   2.799478  0.000364
PSO J010.4985+40.8141 1596195 10.49850 40.81405   2.092949  0.000209
PSO J010.4704+40.8796 1614040 10.47043 40.87956   2.553660  0.000321
PSO J010.7110+40.9107 1623013 10.71098 40.91067   2.518997  0.000153
PSO J010.7280+40.9358 1629305 10.72797 40.93583   2.480065  0.000215
PSO J010.7245+40.9674 1637659 10.72453 40.96735   2.835153  0.000179
PSO J010.7666+41.0088 1648899 10.76664 41.00876   2.234584  0.220734
PSO J010.7702+41.0474 1659766 10.77020 41.04740   2.337520  0.299278
PSO J010.9430+41.1687  166840 10.94298 41.16867   2.693525  0.000243
PSO J010.7388+40.8998 1706407 10.73881 40.89981   2.814076  0.000353
PSO J010.7005+40.9082 1708515 10.70046 40.90819   2.519634  0.000377
PSO J010.1232+40.7926 1719809 10.12321 40.79260   2.495248  0.000198
PSO J010.3488+40.8207 1731449 10.34885 40.82070   2.399077  0.000251
PSO J010.1289+40.8976 1763999 10.12886 40.89764   2.583487  0.000578
PSO J011.0469+41.2156  179489 11.04694 41.21556   2.610166  0.000266
PSO J010.0852+40.9978 1804633 10.08524 40.99780   2.955688  0.000909
PSO J010.2409+41.1136 1838340 10.24088 41.11359   2.864628  0.665698
PSO J009.8289+40.7511 1851264 09.82892 40.75108   2.395247  0.000244
PSO J011.0316+41.2430  187073 11.03162 41.24303   2.759992  0.401425
PSO J009.6603+40.9462 1896575 09.66026 40.94619   2.791118  0.006478
PSO J012.0992+42.0680 1996628 12.09919 42.06797   2.243402  0.000128
PSO J011.8805+42.1911 2013801 11.88055 42.19107   2.368450  0.000616
PSO J011.4504+41.8633 2034909 11.45037 41.86328   2.712888  0.564732
PSO J011.4446+41.8694 2037353 11.44462 41.86944   2.614289  0.000430
PSO J011.5738+41.8768 2040658 11.57375 41.87677   2.786614  0.000229
PSO J011.4217+41.8857 2043853 11.42172 41.88570   2.062929  0.000175
PSO J011.4480+41.8908 2046167 11.44805 41.89085   2.903674  0.000379
PSO J011.4437+41.9045 2052020 11.44367 41.90449   2.372714  0.000357
PSO J011.6851+41.9039 2052352 11.68515 41.90387   2.158057  0.147491
PSO J011.8265+41.9039 2052830 11.82655 41.90392   2.609988  0.000367
PSO J011.4826+41.9248 2060685 11.48264 41.92484   2.854568  0.000779
PSO J011.4802+41.9441 2068689 11.48022 41.94414   2.418037  0.000186
PSO J011.4382+41.9576 2074440 11.43819 41.95757   2.626734  0.000385
PSO J011.5108+41.9907 2089347 11.51081 41.99068   2.068984  0.000142
PSO J011.7022+42.0367 2109676 11.70223 42.03673   2.214416  0.000253
PSO J011.6328+42.1491 2150346 11.63275 42.14910   2.185605  0.000239
PSO J011.6691+42.1542 2151944 11.66907 42.15419   2.905623  0.000453
PSO J011.6142+42.1562 2152386 11.61424 42.15619   2.939608  0.012163
PSO J011.3993+42.1625 2153545 11.39928 42.16255   2.045362  0.000292
PSO J011.6083+42.1673 2154715 11.60827 42.16727   2.880742  0.001017
PSO J011.4662+42.1701 2155151 11.46619 42.17006   2.435877  0.000489
PSO J011.1719+41.3637  216143 11.17187 41.36371   2.758652  0.000211
PSO J011.6343+42.2050 2162210 11.63433 42.20498   2.798224  0.000228
PSO J011.2580+41.8542 2181860 11.25800 41.85425   2.493181  0.000297
PSO J010.8475+41.8791 2192007 10.84751 41.87908   2.627507  0.009918
PSO J011.1482+41.8814 2193132 11.14818 41.88144   2.832892  0.000333
PSO J010.9945+41.8912 2197301 10.99445 41.89117   2.793613  0.410768
PSO J011.2477+41.8988 2200774 11.24771 41.89877   2.811770  0.000297
PSO J010.9594+41.9134 2206255 10.95938 41.91335   2.369274  0.000359
PSO J011.1537+41.9148 2206809 11.15373 41.91476   2.202928  0.006689
PSO J010.9018+41.9216 2209038 10.90177 41.92162   2.028300  0.000199
PSO J011.0224+41.9433 2216664 11.02242 41.94333   2.753235  0.000242
PSO J011.2596+41.9440 2217051 11.25963 41.94397   2.777263  0.000225
PSO J011.0095+41.9617 2223208 11.00953 41.96170   2.441275  0.377782
PSO J011.2290+41.9797 2229317 11.22901 41.97972   2.913916  0.698940
PSO J010.9864+42.0030 2236503 10.98645 42.00301   2.240986  0.001452
PSO J010.9633+42.0059 2237392 10.96334 42.00587   2.206538  0.000239
PSO J011.0327+42.0112 2239112 11.03273 42.01116   2.117873  0.116679
PSO J011.1819+42.0203 2242156 11.18194 42.02027   2.204247  0.000256
PSO J011.1779+42.0292 2244948 11.17785 42.02916   2.393631  0.477623
PSO J011.2491+42.1209 2271350 11.24910 42.12094   2.494381  0.000432
PSO J011.1065+42.1235 2271929 11.10649 42.12352   2.523878  0.008536
PSO J011.2571+41.4066  227205 11.25706 41.40657   2.273013  0.000192
PSO J011.1914+42.1422 2277128 11.19144 42.14216   2.057443  0.000204
PSO J011.1585+41.4103  228104 11.15849 41.41034   2.049951  0.000190
PSO J011.2104+41.4248  232085 11.21038 41.42480   2.371621  0.007671
PSO J011.2043+41.4349  234889 11.20432 41.43492   2.714635  0.000264
PSO J011.8766+42.3526 2438456 11.87662 42.35262   2.754442  0.582506
PSO J011.8263+42.1843 2465666 11.82634 42.18428   2.138388  0.000252
PSO J011.7596+42.1889 2466181 11.75959 42.18889   2.510164  0.427891
PSO J011.5311+42.2175 2471307 11.53113 42.21748   2.278583  0.000199
PSO J011.6179+42.2277 2474565 11.61795 42.22773   2.868065  0.000476
PSO J011.6411+42.2281 2474752 11.64111 42.22810   2.050627  0.000165
PSO J011.6353+42.2361 2477007 11.63533 42.23612   2.501430  0.000308
PSO J011.6469+42.2368 2477227 11.64688 42.23678   2.771936  0.000331
PSO J011.5926+42.2666 2485732 11.59262 42.26663   2.035720  0.000199
PSO J011.5575+42.2880 2491501 11.55750 42.28796   2.279445  0.000152
PSO J011.7164+42.3393 2503610 11.71642 42.33932   2.013042  0.000170
PSO J011.6627+42.3501 2505860 11.66269 42.35007   2.472707  0.000243
PSO J011.4677+42.3586 2507547 11.46774 42.35862   2.153166  0.000159
PSO J011.4760+42.3625 2508405 11.47598 42.36250   2.191474  0.000197
PSO J011.6485+42.3993 2515821 11.64845 42.39931   2.666915  0.000509
PSO J011.7108+42.4034 2516701 11.71083 42.40335   2.737015  0.000226
PSO J011.7539+42.4338 2522281 11.75393 42.43378   2.450241  0.000368
PSO J010.2604+40.5139 2806143 10.26041 40.51394   2.190576  0.000237
PSO J010.3270+40.5452 2817336 10.32698 40.54523   2.481330  0.000268
PSO J010.1618+40.5506 2819315 10.16176 40.55056   2.699857  0.000990
PSO J010.1458+40.5601 2823079 10.14583 40.56015   2.730952  0.580203
PSO J009.9698+40.5951 2838944 09.96977 40.59511   2.609585  0.497812
PSO J009.9976+40.5969 2839486 09.99765 40.59686   2.003518  0.000179
PSO J010.2380+40.6438 2856415 10.23801 40.64382   2.756296  0.000546
PSO J010.3307+40.6611 2863383 10.33070 40.66114   2.645987  0.000337
PSO J009.9885+40.6599 2863803 09.98849 40.65986   2.895290  0.000524
PSO J010.1183+40.6704 2867908 10.11830 40.67041   2.929378  0.000219
PSO J010.2973+40.6751 2869607 10.29734 40.67511   2.415061  0.000275
PSO J010.2611+40.6765 2870266 10.26106 40.67646   2.575753  0.000288
PSO J010.3221+40.7107 2881447 10.32207 40.71066   2.113989  0.000549
PSO J010.1196+40.7472 2894616 10.11962 40.74722   2.759219  0.000590
PSO J009.8100+40.3842 2902466 09.81002 40.38424   2.898553  0.011410
PSO J009.7799+40.4277 2907678 09.77993 40.42768   2.636567  0.000293
PSO J009.7460+40.4283 2907866 09.74598 40.42827   2.960373  0.000497
PSO J009.7896+40.4361 2909422 09.78957 40.43609   2.953964  0.000369
PSO J009.7929+40.4444 2911752 09.79293 40.44439   2.385579  0.000278
PSO J009.7928+40.5203 2934226 09.79280 40.52033   2.613313  0.000315
PSO J009.7030+40.5220 2934986 09.70296 40.52202   2.821020  0.000159
PSO J009.7027+40.5221 2935005 09.70272 40.52208   2.821059  0.000215
PSO J009.8369+40.6130 2960029 09.83690 40.61299   2.068292  0.000793
PSO J009.7266+40.6185 2961760 09.72659 40.61852   2.037553  0.000092
PSO J009.7936+40.6841 2978533 09.79358 40.68409   2.786328  0.616674
PSO J012.1658+40.3245 3103523 12.16577 40.32447   2.184112  0.171973
PSO J010.7428+40.0595 3136163 10.74284 40.05950   2.999842  0.999541
PSO J009.8506+40.2987 3281382 09.85058 40.29866   2.987226  0.000198
PSO J009.7785+40.3357 3294328 09.77854 40.33573   2.119032  0.004108
PSO J010.8593+41.1493  496655 10.85932 41.14930   2.919842  0.000695
PSO J010.2929+41.1247  563297 10.29292 41.12471   2.776539  0.000609
PSO J010.2480+41.1473  571572 10.24802 41.14734   2.309539  0.009268
PSO J010.3202+41.1560  574740 10.32017 41.15602   2.925212  0.000337
PSO J010.1289+41.1723  580959 10.12889 41.17230   2.511977  0.000186
PSO J010.1440+41.1888  586739 10.14397 41.18884   2.058682  0.062345
PSO J010.0159+41.2824  617668 10.01590 41.28242   2.286642  0.254116
PSO J010.3978+41.3946  649187 10.39776 41.39456   2.740382  0.000227
PSO J010.2876+41.4024  651159 10.28764 41.40244   2.295971  0.000176
PSO J009.7429+41.0896  661271 09.74292 41.08958   2.562793  0.000540
PSO J009.8159+41.2913  685957 09.81594 41.29130   2.037638  0.005922
PSO J009.5427+41.4435  699482 09.54268 41.44354   2.565630  0.000421
PSO J011.8601+41.4868  729987 11.86015 41.48680   2.500071  0.000196
PSO J011.7910+41.3192   75573 11.79098 41.31916   2.676660  0.000307
PSO J011.7623+41.5347  780998 11.76226 41.53471   2.202597  0.000297
PSO J011.4012+41.6945  833087 11.40119 41.69445   2.662716  0.534334
PSO J011.4492+41.8067  877765 11.44921 41.80669   2.869321  0.000234
PSO J011.5078+41.8189  882515 11.50778 41.81893   2.706881  0.000168
PSO J011.0811+41.6741  896100 11.08114 41.67406   2.527897  0.440634
PSO J011.0032+41.7765  921238 11.00316 41.77646   2.847537  0.000418
PSO J011.0498+41.8017  926631 11.04980 41.80169   2.932001  0.000282
PSO J011.0532+41.8030  926889 11.05318 41.80300   2.594492  0.000393
PSO J011.2941+41.6429  986336 11.29408 41.64288   2.711425  0.000198
PSO J011.2901+41.6542  989462 11.29010 41.65422   2.300930  0.000158
PSO J011.3215+41.7585 1018650 11.32150 41.75848   3.725594  0.000382
PSO J011.3044+41.4892 1047032 11.30441 41.48918   3.284121  0.000383
PSO J011.3259+41.5124 1053093 11.32594 41.51241   3.550366  0.000382
PSO J011.2509+41.6198 1080815 11.25088 41.61984   3.760756  1.201990
PSO J010.5345+41.5594 1135034 10.53445 41.55940   3.521503  0.000653
PSO J011.1169+41.3431  113573 11.11688 41.34308   3.399560  0.000501
PSO J010.5349+41.6202 1147239 10.53494 41.62019   3.879401  0.000596
PSO J010.8014+41.6559 1155937 10.80143 41.65592   3.858770  0.000375
PSO J010.7321+41.7473 1172143 10.73211 41.74734   3.137333  0.000437
PSO J010.3961+41.4921 1246926 10.39613 41.49215   3.011490  0.000515
PSO J011.1253+41.4030  127470 11.12531 41.40297   3.243793  0.000349
PSO J011.1844+40.7419 1515846 11.18445 40.74186   3.791697  4.432850
PSO J010.5623+40.9106 1527658 10.56231 40.91061   3.929359  0.000422
PSO J010.6313+40.9330 1534181 10.63128 40.93296   3.193331  0.007200
PSO J010.6031+40.9503 1539164 10.60311 40.95025   3.438286  0.001464
PSO J010.6032+40.9504 1539228 10.60320 40.95037   3.439988  0.001660
PSO J010.5110+40.7315 1577676 10.51097 40.73149   3.792186  0.000683
PSO J010.4551+40.7473 1580445 10.45507 40.74728   3.942886  0.000459
PSO J010.5507+40.8209 1598023 10.55073 40.82089   3.284642  0.000504
PSO J010.5916+40.8658 1610144 10.59164 40.86578   3.116052  0.000291
PSO J010.4558+40.8914 1617170 10.45583 40.89136   3.089287  0.000310
PSO J010.5636+40.9085 1621680 10.56362 40.90853   3.182703  0.000527
PSO J010.6607+40.9188 1625136 10.66066 40.91882   3.049828  0.000229
PSO J010.6652+40.9284 1627429 10.66524 40.92842   3.159475  0.000280
